customer_id,recency_days,frequency,monetary,r_score,f_score,m_score,customer_segment
03a17587335e8de93ffc1cae3a515cab,365,1,27.68,2,3,1,"At Risk"
2771eeec77688777e6dc455f7145358c,421,1,27.68,1,3,1,Others
7a6b44be52a308e29cfd7a159b53d917,324,1,27.68,2,4,1,"At Risk"
55ee78889eccfefb08eaa053d161d1cf,361,1,27.68,2,4,1,"At Risk"
70b2207633ca2235286713423c6088be,361,1,27.68,2,4,1,"At Risk"
6f87e0dbbc2f842ebfe72a589cef6e9e,360,1,27.68,2,4,1,"At Risk"
8547b99982b4f351a1ad78a61be2e44a,406,1,27.68,1,3,1,Others
2197ed0d8932555074a013fd4500738e,162,1,27.69,4,4,1,"Loyal Customers"
d9f57c5a009cd22a41f3483ee6c71674,96,1,27.69,4,1,1,"New Customers"
78337577a7b3160393cf5f5e69f13d52,69,1,27.69,4,1,1,"New Customers"
892d0f0cbb0f1575faf3563f15bcfba0,87,1,27.69,4,1,1,"New Customers"
02fcee476755e629f2a4113550450b24,146,1,27.69,4,4,1,"Loyal Customers"
b66eb836bd246ad0c47175234a34d775,168,1,27.69,3,4,1,"Loyal Customers"
299ef46a16b3d65d750a2c77e25b774e,167,1,27.69,3,4,1,"Loyal Customers"
d717f827870337ac0f4c75982011f237,205,1,27.69,3,4,1,"Loyal Customers"
ba8e2b14bd6a277ded36f4bb5e953bea,166,1,27.69,3,4,1,"Loyal Customers"
e6c5cb7ce7b3053a70e5d43981faed19,446,1,27.69,1,2,1,"Lost Customers"
90bfdc2f88cc435b7a16812d26984214,273,1,27.69,2,2,1,"At Risk"
697d2a6cdb2580c0bed46a3ff51acfa9,464,1,27.69,1,3,1,Others
76971e23f6d8aace3a2861c35e4ae4b0,452,1,27.69,1,3,1,Others
1d66aa095196064fed180c1b83dae50b,157,1,27.70,4,4,1,"Loyal Customers"
fd9cfa9c0b1759c22b2eda5797a857d5,124,1,27.70,4,1,1,"New Customers"
93812989241fc83d407dd007dafc8f3b,104,1,27.70,4,1,1,"New Customers"
38d1cd89306128348ffdf4cc23f3a50a,580,1,27.71,1,2,1,"Lost Customers"
f093488f89cad49912ebbed5bd5e66bf,572,1,27.71,1,2,1,"Lost Customers"
2f005421793ec9f86d5d654b8af675e1,571,1,27.71,1,2,1,"Lost Customers"
6892e11557ed2d2d37330dd4ecfa6cd7,569,1,27.71,1,2,1,"Lost Customers"
e63af99cef4e0622dbc0aed92c867c94,553,1,27.71,1,2,1,"Lost Customers"
627ed432c94cb78c7372b6f7cade43b5,606,1,27.73,1,3,1,Others
47166d26162214b0b8d361f2583cac81,95,1,27.73,4,1,1,"New Customers"
21906853307eab2fb1743556a919e9bd,85,1,27.73,4,1,1,"New Customers"
f18f59b32ce00389ef6ecb7f801dd48d,123,1,27.73,4,1,1,"New Customers"
3babbe0f93e94df8a3fc0f70ea9a9053,71,1,27.74,4,1,1,"New Customers"
5feeb43744a61e50a53346dc3169225e,228,1,27.75,3,1,1,"New Customers"
30e8a49cee668a4435b2f91cc77c9d15,57,1,27.75,4,1,1,"New Customers"
9486b85b8f2341d5f5cd6baa107798e4,326,1,27.75,2,3,1,"At Risk"
c570938ab62978b5cab459060bbb01f1,334,1,27.75,2,3,1,"At Risk"
6202d4c7b36ec8b08584297d5eb22c8b,315,1,27.75,2,3,1,"At Risk"
5044e8b37438c40fd1ec142dfb1d6807,313,1,27.75,2,3,1,"At Risk"
fbd8d0ed848aa2a0405fe1f623481c39,344,1,27.75,2,3,1,"At Risk"
e4ee9dc87f21faabb3d9665d49173d67,323,1,27.75,2,3,1,"At Risk"
c03054b9bb8c3bbd55fb3f8c2aa54dbe,322,1,27.75,2,3,1,"At Risk"
094340afa1c674f88c7ffde85d6f9644,322,1,27.75,2,3,1,"At Risk"
66b8ddcdb9e076dbe9500e2dafcecdc2,322,1,27.75,2,3,1,"At Risk"
5fb1f562bb86b93ab8d78d66f01986d6,320,1,27.75,2,3,1,"At Risk"
168b5d343376984732f2f71895766adf,436,1,27.75,1,2,1,"Lost Customers"
022f4d871399246624c353f06712cb75,581,1,27.75,1,2,1,"Lost Customers"
bff24d17e2e986ac557553cda753f31d,261,1,27.75,3,2,1,"Loyal Customers"
63cf63c436f143d146e1c84703b27f7f,258,1,27.75,3,2,1,"Loyal Customers"
4658dfc795b76b5bd5472d0528eb3d19,258,1,27.75,3,2,1,"Loyal Customers"
003cbe6a43560a8b6fd2c07531257c2d,258,1,27.75,3,2,1,"Loyal Customers"
1670077ca7c7b54aa21bd2943304c1d0,256,1,27.75,3,2,1,"Loyal Customers"
6a6cfe6083ae2b03b9b0cfd58d0f8c74,254,1,27.75,3,2,1,"Loyal Customers"
c23dcdc5159a1c67ad4de03186b8bc17,254,1,27.75,3,2,1,"Loyal Customers"
f8291e8b8489bfd516ec56628058a810,497,1,27.75,1,2,1,"Lost Customers"
f210e66e70a66e49a52fc2bdaebb96cb,496,1,27.75,1,2,1,"Lost Customers"
e6c8c89d3ddde215c157724927e7c5f1,279,1,27.75,2,2,1,"At Risk"
16f8771e0120d9557103d473bc8c4833,249,1,27.75,3,1,1,"New Customers"
4469ee2fbe0d696dee57c67bcf5fa544,247,1,27.75,3,1,1,"New Customers"
4e6d91ec43fe43f57a2211044a2b096f,242,1,27.75,3,1,1,"New Customers"
d27cc8323ccff05b970998013b39e597,234,1,27.75,3,2,1,"Loyal Customers"
3da95d69ae46803a5a7bca3c2c175afe,309,1,27.75,2,2,1,"At Risk"
e63c09c2673a53564d751b260587670d,309,1,27.75,2,2,1,"At Risk"
55e3493f90cdb6ef93798027675fe8de,300,1,27.75,2,2,1,"At Risk"
982d23699a9acb87bf7e67f965918846,294,1,27.75,2,2,1,"At Risk"
ab120cf1ae611a3eeee7cc34f3eeec22,236,1,27.75,3,2,1,"Loyal Customers"
e8bda9ead400aa0a8f897ad77931f94b,283,1,27.75,2,1,1,Others
5d620255702bc2d194c87b2911951aa7,282,1,27.75,2,1,1,Others
7a09c60239d9f623cd85ab571d9880d7,609,1,27.76,1,3,1,Others
bf3c4bc3c6e3449e9669d54294060590,431,1,27.76,1,2,1,"Lost Customers"
4c47d9f33156a83d4daefc9efb32b2c4,444,1,27.77,1,2,1,"Lost Customers"
f26a435864aebedff7f7c84f82ee229f,444,1,27.77,1,2,1,"Lost Customers"
ab69a150db2cbcf9c01a34e7e4f75545,442,1,27.77,1,2,1,"Lost Customers"
12a9f04e1b2cad4b8f510168f31d5663,440,1,27.77,1,2,1,"Lost Customers"
e7cfb33c9c236417151d55134b4e14d4,431,1,27.77,1,2,1,"Lost Customers"
ba6a79846e82d93b8e30f35a1f89ae36,494,1,27.77,1,2,1,"Lost Customers"
a9adc0a6fdf1a3ef897aaae459de857a,492,1,27.77,1,2,1,"Lost Customers"
e4e4549de3fcdc34ca36d2c96f85321e,490,1,27.77,1,2,1,"Lost Customers"
a14e8243c3bb40f2a84fb58295c8c05e,486,1,27.77,1,2,1,"Lost Customers"
c61ae9f1f2351bbd660334ae4775cf10,486,1,27.77,1,2,1,"Lost Customers"
e079000c5f880a1b8bbef83f057ca9b7,484,1,27.77,1,2,1,"Lost Customers"
3d52b58102741860726768607ec7e311,484,1,27.77,1,2,1,"Lost Customers"
983db67f67cc7707f18e292d74f2b0eb,528,1,27.77,1,2,1,"Lost Customers"
5d5749f139a1bc34f1c869cf82b0784c,525,1,27.77,1,2,1,"Lost Customers"
83a98455acd09caba34da505e0e9176c,469,1,27.77,1,3,1,Others
52f2fc0a134744dda95b31ef8aabc167,448,1,27.77,1,2,1,"Lost Customers"
3242e4ca5a7e5c19c48f28d93a4ecffd,446,1,27.77,1,2,1,"Lost Customers"
9ec646fcbea9871a37321f99cbb761fc,406,1,27.77,1,3,1,Others
492275f120fd0402e55df89dafa24276,327,1,27.77,2,3,1,"At Risk"
86e0f1f27a4905bbb04e1567c40af946,327,1,27.77,2,3,1,"At Risk"
36c82ac8588030097d3f7aca9640518e,327,1,27.77,2,3,1,"At Risk"
b1690cdbec8f90ecdcc703c87e5e4b74,356,1,27.77,2,4,1,"At Risk"
8ec8872f874afb9cc81560b9c70d07bc,355,1,27.77,2,4,1,"At Risk"
fd9c3aec3b78b92e89a8887c2643e1ea,326,1,27.77,2,3,1,"At Risk"
4b68278d4590a304f97e2943948c8d83,325,1,27.77,2,4,1,"At Risk"
070dc02f224a841faaaa06dd571e33f0,425,1,27.77,1,3,1,Others
2160421cae73963d7d4842ca9f340aff,170,1,27.77,3,4,1,"Loyal Customers"
4dc9548302c943d726eb2c6676e869e8,204,1,27.77,3,4,1,"Loyal Customers"
7148d5b825f7c5ca839047d5d982826e,271,1,27.77,2,2,1,"At Risk"
5ec51ac5cf1afbeda642df917990bf74,248,1,27.77,3,1,1,"New Customers"
d721c06ffc4de876976100c345ce24ad,246,1,27.77,3,1,1,"New Customers"
19d3b4fd08a486d08ad689b78d9e489a,245,1,27.77,3,1,1,"New Customers"
e7751b5411d4890df68144a0488a07b0,245,1,27.77,3,1,1,"New Customers"
5687096b10ffbfce09ee6a5fc3ebefd1,300,1,27.77,2,2,1,"At Risk"
9db9cd5134492e22796ee8d68ec26db4,309,1,27.77,2,2,1,"At Risk"
50de9967a255000588bb18f8122e306e,306,1,27.77,2,2,1,"At Risk"
50af213ac6c4d368abec6e28d12c605c,252,1,27.77,3,1,1,"New Customers"
4a6da5722f5935d330ee36f2892e1e75,252,1,27.77,3,1,1,"New Customers"
767b211fa7fa4e806f88b15c54c692bb,505,1,27.77,1,3,1,Others
1c173589e91087f17f77da92ece6b05a,504,1,27.77,1,3,1,Others
3bda81e663d894e6913572dfe41f9ce1,501,1,27.77,1,3,1,Others
83e393dd2060dde37fa6b202cfef671a,499,1,27.77,1,3,1,Others
33e6dc4dd3e936799b77a6a204dc5d9f,468,1,27.77,1,3,1,Others
c8f98b8dca8d4877d3f7922fbe8de30e,467,1,27.77,1,3,1,Others
9e1662e854cefe332c59a11639d9d6ef,464,1,27.77,1,3,1,Others
210ffab666bcaddb7fcd01a83ab41287,460,1,27.77,1,3,1,Others
f12d5dcb7be7fb084d6054a8e30cac01,459,1,27.77,1,3,1,Others
9c3d64bd3fa02950338d3e23e3327bb0,457,1,27.77,1,3,1,Others
36edc1ad7d7ef3c71fa4add41f525c0d,456,1,27.77,1,3,1,Others
00765aebd8e20a9a8aa8c28d0099a938,455,1,27.77,1,3,1,Others
8ddaf104fc2cc74dea6222727b0c67e8,455,1,27.77,1,3,1,Others
3e0deaa9670f05d91d2f9cd373e1aeae,455,1,27.77,1,3,1,Others
ce10eba206282d64135a408029e09872,454,1,27.77,1,3,1,Others
9a539f635a05b1a1ebc1a5c5c3f85bdb,454,1,27.77,1,3,1,Others
62c9bb5ecd888b1b131f6043dce494c9,449,1,27.77,1,3,1,Others
beadf961d5a71614a2ae77391aa04a9a,516,1,27.77,1,3,1,Others
2b9c116002450946e5c8989cca3b6353,511,1,27.77,1,3,1,Others
f314ce5a7cf4b04c52c47d013cc2fbee,510,1,27.77,1,3,1,Others
d21e4f4e60cb5116eb6ab277164b099e,317,1,27.78,2,3,1,"At Risk"
bca3ddf75837804729dcbdb02374b329,394,1,27.78,2,3,1,"At Risk"
ae6173b4c01a70a641f4929a88d0ab51,312,1,27.78,2,3,1,"At Risk"
f6270ae120d1f3132f73b60d3e91de1d,414,1,27.78,1,3,1,Others
ce9917011643785195fb96c64c8b8db9,198,1,27.78,3,4,1,"Loyal Customers"
6baefb1162b1590caa1e4681b3c23a54,197,1,27.78,3,4,1,"Loyal Customers"
d712ad728a3beefc416b69243c3a1ed8,163,1,27.78,4,4,1,"Loyal Customers"
9beab01fa571e9e5b47c42573490a67c,161,1,27.78,4,4,1,"Loyal Customers"
10fe8f57329b7dde626bdb7ca0398f00,157,1,27.78,4,4,1,"Loyal Customers"
f69d2ba9ed34d8a1266853b4ad2eb479,255,1,27.78,3,2,1,"Loyal Customers"
d17442d5eaa091438ffd783d15353526,493,1,27.78,1,2,1,"Lost Customers"
b2df53a0d86cbc9c48616392a6e57c57,616,1,27.78,1,3,1,Others
08fabe21a36ebb71c55616524790909b,469,1,27.78,1,3,1,Others
5441313e6830e1a41ae1fd6d5ad9ab9e,83,1,27.78,4,1,1,"New Customers"
ade8ab5bad1517f633ce6d68c0af1780,124,1,27.78,4,1,1,"New Customers"
d1447a4d85f6a575054747caa6a8af8e,62,1,27.78,4,1,1,"New Customers"
fae61b3ca7edec361575b1d0e7da7239,273,1,27.78,2,2,1,"At Risk"
010e2bfece4b4e44fb7a6aa9c2b2b9d0,308,1,27.78,2,2,1,"At Risk"
12d61ba72600fbee1886879f039ae8fe,236,1,27.78,3,2,1,"Loyal Customers"
dd8127782124fd0c7e5d054250651a6c,155,1,27.78,4,4,1,"Loyal Customers"
56e1229b6007b3aae06f26bb7f564bce,211,1,27.79,3,4,1,"Loyal Customers"
7b29196772d29a64d56a75a9b3e8b5a7,209,1,27.79,3,4,1,"Loyal Customers"
0ca951f1645620c999a12c845cda83ce,205,1,27.79,3,4,1,"Loyal Customers"
cbca907c04a7789504403dbb3fb2e07c,187,1,27.79,3,4,1,"Loyal Customers"
38035f7211d99bf039f981959f50e925,187,1,27.79,3,4,1,"Loyal Customers"
4826a87e5af2eb5fbfc74ec5a966f66f,187,1,27.79,3,4,1,"Loyal Customers"
e462719dbc5b591fd5713cd4a8de758c,146,1,27.79,4,4,1,"Loyal Customers"
98c84ee0626307cc9c548753a33b7ad8,213,1,27.79,3,4,1,"Loyal Customers"
04d5cb41e92cebd0f1051d38c10f5ec4,212,1,27.79,3,4,1,"Loyal Customers"
6281905dcea7ec6f9ed8baa3a8f61b21,212,1,27.79,3,4,1,"Loyal Customers"
01aefa3a069cf73167ddbe7725755c2c,166,1,27.79,3,4,1,"Loyal Customers"
be5c0855b03da1ef3585c3c0b29cd389,217,1,27.79,3,1,1,"New Customers"
5a77562cdeddbd42ded18121c499061e,76,1,27.79,4,1,1,"New Customers"
dfa27a9b70d0140ca36bdaf074359abd,73,1,27.79,4,1,1,"New Customers"
b624b39871b61bea50020c6c8946239e,118,1,27.79,4,1,1,"New Customers"
e5116548089d0a18315ccbe7a20d6639,109,1,27.79,4,1,1,"New Customers"
345f372c11ec16bd9ebc7e95e935cb5c,107,1,27.79,4,1,1,"New Customers"
991912f8e7ebc0451277681f0e2ce523,107,1,27.79,4,1,1,"New Customers"
5ad97cf725be5a184acba19af5834693,63,1,27.79,4,1,1,"New Customers"
f2ae3d9d66ccbf0adba94db444dc7a00,320,1,27.80,2,3,1,"At Risk"
79c2c3143dcf3a48ed21bbf402991b60,265,1,27.80,3,2,1,"Loyal Customers"
a92793be3ea218a1c299ef149d5584c2,286,1,27.80,2,1,1,Others
cd84779cce6243c1a17f802b7bab05c6,281,1,27.80,2,1,1,Others
866ef94597e7c918f4f3b8e0ea3af41c,278,1,27.80,2,2,1,"At Risk"
3e6ee83b129d8611fe4e39d47b18d8c6,278,1,27.80,2,2,1,"At Risk"
c591b62b0d38be0089c516584f6671db,236,1,27.84,3,2,1,"Loyal Customers"
57c3c0a6735b67f29adb9dc4106c46cd,307,1,27.84,2,2,1,"At Risk"
5cea701060ead4cc1a096a18ccf19ff5,470,1,27.84,1,3,1,Others
a33404f8a18d725b2add46f136119952,262,1,27.84,3,2,1,"Loyal Customers"
f6ea50ebf77b37c12e15529d3f2a151c,258,1,27.84,3,2,1,"Loyal Customers"
f8bf07e35fbab71c21bb83e632da07c5,255,1,27.84,3,2,1,"Loyal Customers"
5c662da3721a7e6cd69388f0a26c04a5,327,1,27.84,2,3,1,"At Risk"
4b572aa69b7cd61833fd18ca5a21d84f,415,1,27.85,1,3,1,Others
1f567c8732fb5317d6ce391624d34cb2,275,1,27.85,2,2,1,"At Risk"
323df320706fa4a1169889c343831762,239,1,27.85,3,2,1,"Loyal Customers"
0c2cbff091eeb8f51f5aff24dcf1e9a9,238,1,27.85,3,2,1,"Loyal Customers"
927777f35efc17843aa23975de3010e5,241,1,27.85,3,1,1,"New Customers"
e7b54340e2a55c205e77d9e4928f39e8,399,1,27.85,1,3,1,Others
ceadec4bf904e52ef6294e93d45b8b37,616,1,27.86,1,3,1,Others
7967273ffe4b8e02d0fde3762994b1de,613,1,27.86,1,3,1,Others
c63af7127225df2f73e46d15ab662a2f,602,1,27.86,1,3,1,Others
c903ba1283fbd5c51a9bad4ec9fd8d97,548,1,27.86,1,2,1,"Lost Customers"
887161ac86a185362955d1b9383647ff,529,1,27.86,1,2,1,"Lost Customers"
02cb3a8ef6e13d37560379559e2f533d,737,1,27.86,1,2,1,"Lost Customers"
dd96e8ca7d7dfac2b3b5632801e5f106,630,1,27.86,1,2,1,"Lost Customers"
948f067df4cf5b2c51054d8a7603aaca,582,1,27.86,1,2,1,"Lost Customers"
f193948dfb090a947f61af8fd1686cca,192,1,27.87,3,4,1,"Loyal Customers"
15af4083ea818f480d16176ff0d903b2,107,1,27.87,4,1,1,"New Customers"
95a33b9e31d7f366c9e8be44c7f402e2,274,1,27.87,2,2,1,"At Risk"
5f76c3d42d2be19133cbeb10a8dc9c30,215,1,27.88,3,4,1,"Loyal Customers"
4b940010fe9fa9b94f3848ca59102e8e,174,1,27.88,3,4,1,"Loyal Customers"
746bddb69f99312941dd5bda532a3fd8,128,1,27.88,4,4,1,"Loyal Customers"
5459ad3a59231e5ad6fe0d220931743a,77,1,27.88,4,1,1,"New Customers"
0492fbcccc19cfdea66d667173ebce63,70,1,27.89,4,1,1,"New Customers"
077e58337411253659e060d903cec280,62,1,27.89,4,1,1,"New Customers"
760a013f293370ac8661971c593fb4f2,536,1,27.95,1,2,1,"Lost Customers"
364459e1449293f93efb99239e0494d5,534,1,27.95,1,2,1,"Lost Customers"
c31d9761af704d503a10ed3cd310ef22,542,1,27.95,1,2,1,"Lost Customers"
ee38123eeeb0786f8e6b186158a7b080,553,1,27.96,1,2,1,"Lost Customers"
55257b99ab3886a92258796316c4fa69,267,1,27.97,3,2,1,"Loyal Customers"
229c98245e2b6995b67be1e1921e62d1,438,1,27.98,1,2,1,"Lost Customers"
5fa2daff047604045729c55aac7b6c3b,482,1,27.98,1,2,1,"Lost Customers"
de03a1499d92ae668adf7cbe3436ad1d,344,1,27.98,2,4,1,"At Risk"
6c9265db41f93fd7cebb1ee9e90506f4,378,1,27.98,2,3,1,"At Risk"
ae0c9cadcc7eee0d9d62764202d12347,518,1,27.98,1,3,1,Others
60a54af65a5a4a0c2f348e937937e9aa,514,1,27.98,1,3,1,Others
acc03cfdf7d03ee1bebbeb087ec439b5,287,1,27.99,2,1,1,Others
9ab9e1f4d8422cd9331a8fbb2e3eca01,62,1,27.99,4,1,1,"New Customers"
bb2f3dc7e92dac1fa88135b0447c52f6,281,1,28.00,2,1,1,Others
05a7b3e0ed7ab2ffe65411141fe27234,235,1,28.00,3,2,1,"Loyal Customers"
d10cb7bec703bf9d92542c6a68b6c8b5,231,1,28.00,3,2,1,"Loyal Customers"
10b6ca8551febff6407d7331aa0c95e8,231,1,28.00,3,2,1,"Loyal Customers"
2ecfe1283802b15ec960b6d0c903de2c,310,1,28.00,2,2,1,"At Risk"
d923a6f627368b7d0c3821d8dbd504b3,306,1,28.00,2,2,1,"At Risk"
06feba89747b8e9e2a482ca08e3b1c3b,293,1,28.00,2,2,1,"At Risk"
51ea9b5bc33e6a32904b5154b82c3837,236,1,28.00,3,2,1,"Loyal Customers"
79ae30e29d8be7c88da3d742493b835d,247,1,28.00,3,1,1,"New Customers"
dc381fd6cdba3fb87094ccaa10e6fe00,514,1,28.00,1,3,1,Others
105a5a1625925a605d7760ad2f26c30d,510,1,28.00,1,3,1,Others
4fa46009da47af602ccafa5acbc6d49b,508,1,28.00,1,3,1,Others
bbc517da3d654e825815ec0fa3b1cbe9,366,1,28.00,2,3,1,"At Risk"
b089b8a735fab919a4a166f18b37440d,313,1,28.00,2,3,1,"At Risk"
a8d88c921fe5bd3dbea7b1bbbb4c02ee,390,1,28.00,2,3,1,"At Risk"
ef777cf6e278821f71bb4e1287d09fb6,462,1,28.00,1,3,1,Others
5ac0911113a65439a5663bc2edf6510f,459,1,28.00,1,3,1,Others
6106eee0095cacb0f76f09443b14bf31,334,1,28.00,2,3,1,"At Risk"
49c92d0c9c958885201558d0d00f452d,331,1,28.00,2,3,1,"At Risk"
3a79e64decb3ffe215a91a9fd8989abc,354,1,28.00,2,4,1,"At Risk"
839a0aca2e489a773724ca101f3f5c70,365,1,28.00,2,3,1,"At Risk"
6337af5c62eac96c7e4533af747872df,418,1,28.00,1,3,1,Others
c8431d21b0890f5760a4c628052bd458,325,1,28.00,2,4,1,"At Risk"
544c8a8a4783e8b6386ef5c01d39cd6c,496,1,28.00,1,2,1,"Lost Customers"
d57979f48d2343ca2d97a589a8267f1a,494,1,28.00,1,2,1,"Lost Customers"
7dfa5f2f758adf5d769a3941649e733e,492,1,28.00,1,2,1,"Lost Customers"
c096587845614184e0dbdbe8c8eb7662,260,1,28.00,3,2,1,"Loyal Customers"
12a37243239f012531a09fd84936c8d6,258,1,28.00,3,2,1,"Loyal Customers"
1bd39c947fcc7819aaf31c7f37b6d740,444,1,28.00,1,2,1,"Lost Customers"
c7a91fd3c699d8d8c9bbb90b1b5cf235,472,1,28.00,1,2,1,"Lost Customers"
8b0c382e81940a3cf58eb028a756aeaa,471,1,28.00,1,2,1,"Lost Customers"
877fa434e40e6c561ad5ead2b77a8a5b,233,1,28.01,3,2,1,"Loyal Customers"
fdb91cc7facafdba34d320bf52cdf8c4,203,1,28.01,3,4,1,"Loyal Customers"
c9956f197db2b0c3d3cae23c3ecd76bf,197,1,28.01,3,4,1,"Loyal Customers"
1d695b142ccd56d1a1f0b057238109f3,516,1,28.01,1,3,1,Others
3a34ee3f747fd27b981481c34f6f0ba8,397,1,28.01,2,3,1,"At Risk"
eadd0095e6896e4e906faa7381d5f75e,565,1,28.02,1,2,1,"Lost Customers"
520b0063312c190bef5ebb63956fb223,324,1,28.02,2,4,1,"At Risk"
fde2046a30e872623e820431b3ec04a6,133,1,28.03,4,4,1,"Loyal Customers"
ac5aa5250edd7b1e50d12ec94039db70,88,1,28.03,4,1,1,"New Customers"
4365105acd83090125fa618ff76889f4,171,1,28.03,3,4,1,"Loyal Customers"
9416442098a63db64793060ee56cc87f,183,1,28.03,3,4,1,"Loyal Customers"
b2e34f6581fc7955943b4d7ff3fedc18,153,1,28.03,4,4,1,"Loyal Customers"
fc289a6b8a8613e4e16ecbf0a9f2f47b,194,1,28.04,3,4,1,"Loyal Customers"
b05e470173dfb81aeaea55359fd35db9,241,1,28.05,3,1,1,"New Customers"
56c8624d85aa10cce32e3e06fbffb34a,400,1,28.07,1,3,1,Others
7682165fb7924ce303e686009bd6cb9d,456,1,28.07,1,3,1,Others
895eb5c70da335140b2ae0318c5897e0,324,1,28.07,2,4,1,"At Risk"
f37a657ab3c515ad0ed4be8f88521ce9,423,1,28.07,1,3,1,Others
4675b55ad5cf9302218e93ac1e82dbce,488,1,28.07,1,2,1,"Lost Customers"
872f27f2b440662abc43503889206577,439,1,28.07,1,2,1,"Lost Customers"
8dda47794812d6a6f2474856ca324910,528,1,28.08,1,2,1,"Lost Customers"
d08717fc91b18c634354b87fc2ded2f7,526,1,28.08,1,2,1,"Lost Customers"
3a7c376f617c8d0e2233e6854c63d39a,509,1,28.08,1,3,1,Others
4f23a05be9055e4c60f0f4a6b9e688b4,78,1,28.08,4,1,1,"New Customers"
47a9436be796bd18a4c1d25e5783d048,282,1,28.08,2,1,1,Others
99fd37744ebeb8563299b54c2d985c38,282,1,28.08,2,1,1,Others
8d8b4e6ab11b7c08be542cfa4ff6913b,279,1,28.08,2,2,1,"At Risk"
28f681fea55229c3b5e12ef1950cd1c8,279,1,28.08,2,2,1,"At Risk"
97b271d89f6d420be947869c55c64b76,278,1,28.08,2,2,1,"At Risk"
85e524338405b267962d1cf158ff6eff,278,1,28.08,2,2,1,"At Risk"
3dfc54c80465a34e894278f7dde57435,274,1,28.08,2,2,1,"At Risk"
6b6d9a374c988f07d7da7033df7b0914,274,1,28.09,2,2,1,"At Risk"
c864ab08bb4dee24abda9f5d464194bb,272,1,28.09,2,2,1,"At Risk"
4e0516b0703449a20cea0664ab29c339,271,1,28.09,2,2,1,"At Risk"
e403023e5cf3d1058cab56bbf045f020,281,1,28.09,2,1,1,Others
093e4ec01d6e258a988d63881fb3a7e2,233,1,28.09,3,2,1,"Loyal Customers"
01231f8b1b36a9da85f695b48c2f18b2,231,1,28.09,3,2,1,"Loyal Customers"
2cfc27660e8f5fc3feff3ec8b4188825,240,1,28.09,3,2,1,"Loyal Customers"
b52171d5370a57ed48078d937381bdc9,236,1,28.09,3,2,1,"Loyal Customers"
df9531c206eb4db24d7eeb5329666f36,268,1,28.09,3,2,1,"Loyal Customers"
7a375a6afdd7f2db74c57a74568439fb,524,1,28.09,1,2,1,"Lost Customers"
fca741e95dd4f6e819bf0b52f5db1c51,470,1,28.09,1,3,1,Others
4e94cf3d24c2714968faf048303d2af6,429,1,28.09,1,2,1,"Lost Customers"
d418beef9d98b3cc74bf049c41434cae,485,1,28.09,1,2,1,"Lost Customers"
62ce8efec406efb1619b3cdb6157f011,256,1,28.09,3,2,1,"Loyal Customers"
51b424dde01849b39f54942246285df5,254,1,28.09,3,2,1,"Loyal Customers"
3c22754a609d713c7233bb5037b77923,333,1,28.09,2,3,1,"At Risk"
48af1e304b92d53867e5bc8892f2b052,332,1,28.09,2,3,1,"At Risk"
e650f85ff4463603337acc85ca591af2,313,1,28.09,2,3,1,"At Risk"
0d4d04092cac5c656bf7ae1c4b6a90f5,341,1,28.09,2,3,1,"At Risk"
00f782305075b457bfe7fb38cf6562a5,395,1,28.09,2,3,1,"At Risk"
b6c95d663490247548044b86ac95cd35,393,1,28.09,2,3,1,"At Risk"
27b24ce83b670fb79213398c6944d09f,389,1,28.09,2,3,1,"At Risk"
90d6f3aabf7ecc12af4416177c85bc11,344,1,28.09,2,4,1,"At Risk"
591ff4992a8a79c6dd2e72a202c728ff,327,1,28.09,2,3,1,"At Risk"
29fe5f83647b7191e6517bd11dad886e,327,1,28.09,2,3,1,"At Risk"
8b03ea3f9f3057112117ca08e7c3212b,325,1,28.09,2,4,1,"At Risk"
ece5ebf2a90d7b60b214ec8b666f2961,361,1,28.09,2,4,1,"At Risk"
371d3497b3c664756ce51784d09adfe4,353,1,28.10,2,4,1,"At Risk"
9d6465c49e16234cd64bd0a7a27d0952,412,1,28.10,1,3,1,Others
2e1a3155fdbee565b7ad55cb75ce8f78,86,1,28.10,4,1,1,"New Customers"
fef1650febdaa4fbc1a1420ee9f0f6be,381,1,28.10,2,3,1,"At Risk"
ecf9b95706f52137b21ff19943699b58,322,1,28.10,2,3,1,"At Risk"
f198690cf821feee68602db6f7972d07,322,1,28.10,2,3,1,"At Risk"
a95312ffd04423192ae11e4b7ab7ee64,591,1,28.11,1,3,1,Others
1f90b2cc130733e64c99940da0940b50,321,1,28.13,2,3,1,"At Risk"
79c37f22a1a04079311e56fd75bdc47f,136,1,28.13,4,4,1,"Loyal Customers"
fb866358cc889170eb31f05f257e16e4,199,1,28.13,3,4,1,"Loyal Customers"
a0cca9f716d7146230d6bfa0bd186e43,199,1,28.13,3,4,1,"Loyal Customers"
0433d774ea865531860bbd6db8295036,197,1,28.13,3,4,1,"Loyal Customers"
25e66da169d835ba6a1014436714cfeb,133,1,28.13,4,4,1,"Loyal Customers"
9463b5b75f8762cb7253d4c117bd2194,156,1,28.13,4,4,1,"Loyal Customers"
649bf985f2c900b205dc43eb371e8228,223,1,28.13,3,1,1,"New Customers"
f3ecee3a2b41fac72ec039125b81de2c,110,1,28.13,4,1,1,"New Customers"
07f96b6867d9a170014744b286362436,72,1,28.13,4,1,1,"New Customers"
